state,year,sid,cdl,pre2_cdl,caselaw,anywhere,assumption,civil,homicide_c,robbery_gun_r,jhcitizen_c,jhpolice_c,homicide,robbery,assault,burglary,larceny,motor,murder,hc_felonywsus,jhcitizen,jhpolice,population,police,unemployrt,income,blackm_15_24,whitem_15_24,blackm_25_44,whitem_25_44,prisoner,lagprisoner,poverty,exp_subsidy,exp_pubwelfare,northeast,midwest,south,west,effyear
Iowa,2000,16,0,0,0,0,0,0,46,0.267040163,0,1,1.62996006,37.94972229,212.7097931,579.0610352,2307.385742,190.4218597,1.807129622,0.141735658,0.035433915,0.070867829,2822155,263.7346283,2.799999952,51899,0.504011989,5.745893002,0.856898367,11.11214638,281.8768005,252.0376129,8.42207462,111.4227676,985.1951904,0,1,0,0,NA
Iowa,2001,16,0,0,0,0,0,0,50,0.276429802,1,3,1.773705721,40.93712616,213.2703705,598.9804077,2349.947266,195.2849884,1.73823154,0.283792913,0.070948228,0.141896456,2818957,266.446065,3.299999952,50464,0.516183794,5.864119053,0.846908987,10.86227989,282.4448853,281.8768005,8.375970261,113.8421173,1132.535767,0,1,0,0,NA
Iowa,2002,16,0,0,0,0,0,0,44,0.230111212,0,3,1.55345726,41.27253723,225.1806946,658.2069092,2415.30835,205.5859528,1.624068975,0.176529244,0.035305846,0.141223386,2832392,265.8177258,3.900000095,49750,0.529375851,5.926192284,0.82509768,10.55380058,296.4985046,282.4448853,9.25059102,117.3510742,1119.999023,0,1,0,0,NA
Iowa,2003,16,0,0,0,0,0,0,50,0.219274983,0,1,1.76064527,39.82579422,218.249588,616.7540283,2267.710938,198.565567,1.76064527,0.24649033,0.035212904,0.070425808,2839868,263.9911433,4.400000095,49060,0.527313232,5.958164215,0.804544449,10.25304699,300.9294739,296.4985046,9.289762764,113.5301056,1166.557861,0,1,0,0,NA
Iowa,2004,16,0,0,0,0,0,0,44,0.24568966,2,1,1.543228865,40.68512344,228.4329376,628.7955933,2182.05542,197.5683594,1.543228865,0.140293524,0.105220146,0.070146762,2851165,261.2616246,4.699999809,50086,0.539954722,5.993655205,0.802899837,10.03028584,299.0005798,300.9294739,10.6832821,107.549736,1260.237671,0,1,0,0,NA
Iowa,2005,16,0,0,0,0,0,0,40,0.200346917,0,2,1.397359848,40.27890015,232.5556183,633.9472656,2121.297119,192.1369934,1.397359848,0.279471993,0.034933999,0.10480199,2862541,263.9962187,4.300000191,51933,0.544865549,6.019267559,0.789473414,9.782637596,305.2183228,299.0005798,10.78457916,106.2701874,1283.602417,0,1,0,0,NA
Iowa,2006,16,0,0,0,0,0,0,57,0.231586933,0,0,1.911414385,44.16373062,215.151474,623.355835,2074.856934,172.1278839,1.810813546,0.033533584,0.033533584,0.033533584,2982085,255.3582477,3.700000048,52043,0.542238057,5.80436182,0.777643859,9.339438438,297.6105652,305.2183228,10.59570737,100.2978821,1325.286133,0,1,0,0,NA
Iowa,2007,16,0,0,0,0,0,0,40,0.24924925,0,4,1.34586513,44.81731033,223.5818481,578.5874023,1917.723267,166.4835205,1.312218547,0.134586513,0.033646628,0.168233141,2972066,262.8474603,3.799999952,51430,0.540297568,5.723762512,0.781947613,9.329772949,293.8023682,297.6105652,10.64252947,164.4102631,1278.070801,0,1,0,0,NA
Iowa,2008,16,0,0,0,0,0,0,77,0.238590866,0,2,2.580090761,41.85108566,214.0470276,556.1603394,1752.518311,146.6295776,2.580090761,0.1340307,0.033507675,0.100523025,2984391,269.100128,4,50776,0.554015875,5.692987442,0.808339119,9.307393074,293.7282715,293.8023682,11.09294995,167.4039917,1325.097534,0,1,0,0,NA
Iowa,2009,16,0,0,0,0,0,0,38,0.269775182,0,6,1.275647283,40.31716537,213.3687897,551.1802979,1670.325806,131.0559692,1.275647283,0.167848319,0.033569664,0.234987646,2978880,270.470781,5.900000095,51558,0.55084461,5.645880222,0.818730533,9.329277992,295.8494568,293.7282715,11.49119803,172.5727692,1454.813477,0,1,0,0,NA
Iowa,2010,16,0,0,0,0,0,0,39,0.272007912,0,0,1.28578651,33.33154297,212.5503998,549.1297607,1578.649048,124.490509,1.28578651,0.13187553,0.032968882,0.032968882,3033163,266.5534295,6.699999809,49177,0.52727139,5.513518333,0.8030231,9.836464882,311.7207947,295.8494568,11.53924138,171.4082031,1537.047607,0,1,0,0,NA
Kansas,2000,17,0,0,1,0,0,0,169,0.190429688,0,1,6.483870029,78.57376099,277.4252319,824.2572021,3072.241943,249.2261505,3.683145046,0.191830471,0.038366094,0.076732188,2606468,372.1511256,3.799999952,51985,0.996214032,9.695572853,1.710207105,20.41889572,320.126709,322.7894592,9.019370274,59.44485855,639.4559937,0,1,0,0,2006
Kansas,2001,17,0,0,1,0,0,0,92,0.217911676,0,0,3.521347761,92.74158478,285.1143494,785.184021,2948.669434,305.6300354,3.1768682,0.53585726,0.038275521,0.038275521,2612636,379.11902,4.300000191,51004,1.042586923,9.76163578,1.697595835,20.12059784,328.2891235,320.126709,9.650559818,114.7992249,774.3318481,0,1,0,0,2006
Kansas,2002,17,0,0,1,0,0,0,78,0.256351054,7,0,2.961138487,82.19057465,263.8829956,747.0800781,2804.615723,273.7914124,2.505578756,0.265743196,0.303706497,0.037963312,2634122,378.8738714,5.099999905,51653,1.051659703,9.720809937,1.665564418,19.70986938,339.2022095,328.2891235,10.08582746,118.9333115,914.0678101,0,1,0,0,2006
Kansas,2003,17,0,0,1,0,0,0,125,0.157543391,0,0,4.73171711,85.05735016,279.1334534,831.7601929,3008.274414,296.4704895,3.520397663,0.529952347,0.03785374,0.03785374,2641747,384.5182752,5.599999905,52436,1.05551362,9.679768562,1.627142906,19.4249115,345.6803284,339.2022095,10.52950945,115.2529221,854.888855,0,1,0,0,2006
Kansas,2004,17,0,1,1,0,0,0,122,0.200331122,0,0,4.597780704,68.28835297,273.3795166,759.2368164,3056.958984,320.7140503,4.597780704,0.339180559,0.037686728,0.037686728,2653454,375.5859344,5.599999905,47402,1.104334235,9.683793068,1.675815701,19.33460999,337.8992004,345.6803284,11.22058268,71.52386475,1076.721558,0,1,0,0,2006
Kansas,2005,17,0,1,1,0,0,0,101,0.183286905,1,2,3.793262005,67.41490173,289.452179,714.6355591,2862.67334,350.7077332,3.75570488,0.563355744,0.075114101,0.112671144,2662616,391.0439958,5.099999905,46938,1.13568759,9.656705856,1.664565921,19.16697693,340.5673218,337.8992004,11.66769823,77.0967865,1136.932739,0,1,0,0,2006
Kansas,2006,17,0.600000024,0,1,1,0,1,127,0.402828693,2,3,4.594665527,69.06469727,318.6961365,735.3997192,2804.446289,318.6961365,4.486130238,0.470320076,0.108535402,0.144713879,2764075,378.1011731,4.5,49260,1.101562023,9.188064575,1.595651388,18.40861702,318.9493713,340.5673218,11.83408554,71.31169128,1104.125,0,1,0,0,2006
Kansas,2007,17,1,0,1,1,0,1,109,0.423870325,1,2,3.952387094,73.82624054,335.2639465,736.4856567,2670.109375,311.5496216,3.843605757,0.435125202,0.072520867,0.1087813,2757827,381.8948759,4.099999905,50998,1.130273938,9.277739525,1.632190824,18.42631912,315.3207092,318.9493713,10.94434132,65.45791626,1132.885132,0,1,0,0,2006
Kansas,2008,17,1,0,1,1,0,1,113,0.390011877,2,0,4.066797733,60.53410339,308.1049194,710.5379639,2448.28418,266.9690857,4.030808449,0.575829744,0.107968077,0.035989359,2778599,370.1145793,4.5,48483,1.126790881,9.130284309,1.600194931,18.11621666,307.3131409,315.3207092,11.077669,64.69811249,1154.658203,0,1,0,0,2006
Kansas,2009,17,1,0,1,1,0,1,125,0.474244118,1,2,4.499907494,64.29467773,301.3137817,701.0135498,2357.915527,214.4835815,4.463908195,0.143997028,0.071998514,0.107997775,2777835,368.1644158,6.599999905,45455,1.146864414,9.128583908,1.63958621,18.04585266,311.0695801,307.3131409,12.94864526,71.23711395,1200.854248,0,1,0,0,2006
Kansas,2010,17,1,0,1,1,0,1,100,0.454015553,3,4,3.529430866,54.49441147,274.5897217,684.850769,2244.788574,212.0834961,3.458842278,0.529414654,0.141177237,0.176471546,2833318,372.8843709,6.599999905,46229,1.052617431,8.91738987,1.679515004,17.54825974,319.4487915,311.0695801,12.40626714,73.73228455,1179.526245,0,1,0,0,2006
Kentucky,2000,18,0,0,1,0,0,0,193,0.290847659,1,1,4.914736748,82.91390228,187.4984894,644.4671631,1862.532471,236.1620178,1.83347702,0.280114532,0.050929915,0.050929915,3926965,251.3900684,4.300000191,45916,3.233565807,5.075369835,4.759961128,10.36625004,379.9117126,386.7123718,14.01418144,95.7871933,1315.893433,0,0,1,0,2006
Kentucky,2001,18,0,0,1,0,0,0,181,0.338635683,2,2,4.581461906,82.74474335,152.099472,682.5112915,1808.487793,226.3900299,1.999643564,0.253119439,0.075935833,0.075935833,3950704,252.3094618,5.199999809,47337,3.269265413,5.064818859,4.656056404,10.05873871,390.411438,379.9117126,14.81513168,106.0811081,1364.438721,0,0,1,0,2006
Kentucky,2002,18,0,0,1,0,0,0,191,0.306291908,0,2,4.80128336,78.70585632,168.2208862,675.9754639,1819.409912,234.307663,2.136696815,0.578164995,0.025137609,0.075412832,3978103,252.2559119,5.699999809,44554,3.302704811,5.037074089,4.568760395,9.784286499,400.2661438,390.411438,14.98842539,119.1080856,1461.372681,0,0,1,0,2006
Kentucky,2003,18,0,0,1,0,0,0,181,0.330024809,1,2,4.521568298,80.53887177,142.4668732,650.3563843,1725.765137,206.1685181,1.973502159,0.449658722,0.049962077,0.074943118,4003036,251.9088012,6.300000191,43787,3.310862064,4.971476555,4.498960495,9.522722244,415.2348328,400.2661438,15.15132514,135.2031403,1469.640381,0,0,1,0,2006
Kentucky,2004,18,0,1,1,0,0,0,236,0.447062433,0,2,5.854432106,81.06900024,134.2054138,642.5487061,1749.755737,217.6062622,5.38310051,0.694593608,0.024806915,0.074420743,4031134,252.1374879,5.5,41104,3.32162118,4.931986809,4.471446514,9.374061584,441.9104004,415.2348328,16.57699794,152.7213135,1510.495483,0,0,1,0,2006
Kentucky,2005,18,0,1,1,0,0,0,190,0.438211381,1,1,4.681379318,90.91731262,143.718338,651.8943481,1733.440796,216.7232208,4.361074448,0.665248632,0.049277674,0.049277674,4058633,251.784283,6,40987,3.303304434,4.833228111,4.443861008,9.197258949,484.448822,441.9104004,16.85636519,158.2660217,1492.824463,0,0,1,0,2006
Kentucky,2006,18,0.468493164,0,1,1,1,1,177,0.358918905,1,3,4.208199978,87.96801758,150.1162415,669.555481,1727.14502,225.1743622,3.661371708,0.855905056,0.04755028,0.095100559,4206074,242.3637815,5.699999809,42699,2.861338139,4.426218033,3.880816221,8.479974747,475.5028076,484.448822,16.52053673,159.1501923,1480.127808,0,0,1,0,2006
Kentucky,2007,18,1,0,1,1,1,1,218,0.366419762,3,4,5.183505535,96.29907227,163.3755341,660.8969727,1678.314453,206.9360046,4.731732368,0.68954891,0.095110193,0.118887745,4205648,244.9325288,5.5,41486,2.98688817,4.476242542,4.030627251,8.577179909,533.9724121,475.5028076,16.8094667,174.7641144,1457.175171,0,0,1,0,2006
Kentucky,2008,18,1,0,1,1,1,1,202,0.396551728,6,0,4.769776821,95.86779022,167.7450256,697.402771,1820.378174,180.9445496,4.58087492,0.354191333,0.165289298,0.023612756,4234999,240.5667628,6.400000095,41669,3.02037859,4.415089607,4.091500282,8.518113136,512.5385132,533.9724121,16.92918936,168.4282532,1482.388916,0,0,1,0,2006
Kentucky,2009,18,1,0,1,1,1,1,184,0.421746284,11,2,4.327375412,85.65380859,132.7140198,702.7281494,1715.380981,143.3678284,4.139228821,0.799623728,0.282220125,0.070555031,4252000,246.5428034,10.30000019,43368,3.020437479,4.373988628,4.165098667,8.481255531,508.8899231,512.5385132,18.15324553,178.0608063,1635.477905,0,0,1,0,2006
Kentucky,2010,18,1,0,1,1,1,1,187,0.458644599,7,0,4.330972672,86.80473328,120.71138,702.0112915,1718.238037,143.8021851,4.19201088,0.648487866,0.185282245,0.023160281,4317737,234.0114741,10.30000019,41236,2.847927094,4.393690586,4.152499199,8.650295258,475.8048096,508.8899231,17.69417637,184.5714569,1665.497681,0,0,1,0,2006
Louisiana,2000,19,0,0,0,0,0,0,560,0.57076472,8,6,12.92403793,173.8283081,481.2127075,1068.287109,3331.286377,490.8826599,12.37015057,1.938605785,0.207707763,0.161550477,4333011,478.9740898,4.900000095,38892,0.019316822,1.778555393,0.029632973,4.026599407,812.5296631,779.1795044,17.38407772,120.562149,905.1376953,0,0,1,0,2006
Louisiana,2001,19,0,0,0,0,0,0,501,0.572100699,10,9,11.57194614,181.6402893,482.9728394,1072.911133,3223.39917,500.9197388,11.24857807,1.501350284,0.254074663,0.230976969,4329436,482.7418629,5.400000095,41037,0.021018904,1.817950368,0.032267481,3.966244221,827.12854,812.5296631,18.40586164,121.807785,796.6316528,0,0,1,0,2006
Louisiana,2002,19,0,0,0,0,0,0,593,0.55075109,6,9,13.63957787,163.8359375,470.2549133,1043.094116,3066.075928,464.2976685,13.29456329,2.093088627,0.161006823,0.230009735,4347642,518.4189499,5.900000095,41216,0.022724962,1.847668171,0.034961481,3.892592907,828.7711182,827.12854,18.33764142,168.1532898,858.9525757,0,0,1,0,2006
Louisiana,2003,19,0,0,0,0,0,0,584,0.573487461,8,9,13.39059162,160.6871033,445.4894104,1021.995667,2968.652832,450.6713867,13.00079727,1.926043987,0.20636186,0.229290962,4361271,489.2381143,6.199999809,39722,0.026299672,1.886766553,0.039117038,3.821936369,826.5250854,828.7711182,18.26472145,159.4107513,760.9367676,0,0,1,0,2006
Louisiana,2004,19,0,1,0,0,0,0,574,0.556520402,13,7,13.10237217,149.8327026,458.5830383,1035.384155,3060.568115,450.0003052,12.71432304,1.848941088,0.319570065,0.182611465,4380886,489.3758934,5.5,42050,0.028304776,1.887745976,0.04056257,3.737052202,843.1856079,826.5250854,19.38375023,132.1619568,1086.22937,0,0,1,0,2006
Louisiana,2005,19,0,1,0,0,0,0,450,0.51658237,10,13,10.25116062,121.5787582,448.3401794,897.1359863,2570.5354,327.7865295,9.112142563,2.073012352,0.250583917,0.318924993,4389747,385.010799,6.699999809,41587,0.031117966,1.906191826,0.042553704,3.659459114,821.9835815,843.1856079,20.10687632,137.2897949,1155.708618,0,0,1,0,2006
Louisiana,2006,19,0.375342458,0,0,1,1,1,562,0.47282517,14,5,13.1070528,138.6035767,529.0397949,1095.814941,2624.442383,368.2568665,12.50067616,2.355537891,0.349832356,0.139932945,4287768,442.3980029,4,39458,0.033653874,1.960857034,0.046947502,3.677297831,863.199707,821.9835815,18.85174291,126.6611328,1167.506714,0,0,1,0,2006
Louisiana,2007,19,1,0,0,1,1,1,631,0.525031686,14,6,14.5256052,145.3020935,535.9971313,1080.373535,2714.423584,352.1365967,14.08822632,2.002737999,0.345299661,0.161139846,4344053,482.9821367,3.799999952,43443,0.034506947,1.912752867,0.047812492,3.570559502,864.1699219,863.199707,18.04586638,136.044693,1190.650635,0,0,1,0,2006
Louisiana,2008,19,1,0,0,1,1,1,541,0.51888001,9,6,12.45802593,143.9235992,495.8340454,1048.06311,2580.538574,312.532959,12.2047205,1.519833088,0.230277747,0.161194429,4342582,520.9112919,4.599999905,40063,0.036729302,1.900297999,0.049394578,3.515696526,883.8290405,864.1699219,17.38942408,147.2506561,1359.391113,0,0,1,0,2006
Louisiana,2009,19,1,0,0,1,1,1,529,0.544552863,13,7,11.99126148,139.4069061,472.5780945,1063.754028,2586.440186,262.6970215,11.7419157,1.790755391,0.317349076,0.181342319,4411546,350.2853648,6.699999809,46183,0.037673868,1.846608877,0.049914476,3.394773722,901.7247314,883.8290405,17.43155347,149.892868,1410.741333,0,0,1,0,2006
Louisiana,2010,19,1,0,0,1,1,1,510,0.53367877,12,7,11.35734272,116.0453186,399.3330688,1011.805603,2450.268799,220.3101807,11.06784153,1.469773769,0.289500892,0.178154394,4490487,411.826156,7.400000095,39443,0.043246981,1.772992492,0.052867316,3.288262606,878.4125366,901.7247314,17.33284163,154.2242584,1433.337891,0,0,1,0,2006
Maine,2000,20,0,0,0,0,0,0,15,0.186234817,0,0,1.209666729,19.91917801,65.72521973,546.3661499,1927.886108,106.6119537,1.209666729,0.241933331,0.080644444,0.080644444,1240011,232.3366486,3.299999952,47183,8.404360771,15.41889572,17.9705658,39.55077744,135.4020233,136.9469452,10.0585398,172.7488403,1599.549927,1,0,0,0,NA
Maine,2001,20,0,0,0,0,0,0,19,0.189393938,0,1,1.517881036,21.0905571,65.98788452,551.0706787,1964.058228,133.4936371,1.517881036,0.159776956,0.079888478,0.159776956,1251745,228.401152,3.799999952,45089,8.621883392,15.73571301,17.84596634,38.38689041,136.1299591,135.4020233,10.353866,169.5510406,1646.726563,1,0,0,0,NA
Maine,2002,20,0,0,0,0,0,0,14,0.214814812,0,2,1.111510754,21.43627739,58.3543129,552.9765625,1952.36853,113.4534912,1.111510754,0.158787251,0.079393625,0.238180876,1259547,232.3851353,4.400000095,44664,8.828173637,16.01853752,17.79163551,37.3400116,150.8478851,136.1299591,11.1867203,185.8917542,1734.104004,1,0,0,0,NA
Maine,2003,20,0,0,0,0,0,0,16,0.186851218,0,0,1.259245634,22.74512482,60.0502739,517.7860718,1892.252686,114.5913544,1.259245634,0.078702852,0.078702852,0.078702852,1270602,229.8123252,5,43997,9.042957306,16.18272209,17.64824867,36.2128334,158.428833,150.8478851,10.87098871,184.0460358,1856.549683,1,0,0,0,NA
Maine,2004,20,0,0,0,0,0,0,18,0.211072668,0,0,1.40765214,22.60063744,58.02655029,495.8845825,1884.377075,101.8983765,1.40765214,0.156405792,0.078202896,0.078202896,1278725,226.1627793,4.599999905,47706,9.215194702,16.3006897,17.51815224,35.08682632,158.2826691,158.428833,11.63674754,189.3876801,2063.963379,1,0,0,0,NA
Maine,2005,20,0,0,0,0,0,0,19,0.182662532,0,1,1.480127692,25.16217041,63.48968887,492.5709229,1886.617554,105.0111694,1.480127692,0.15580292,0.07790146,0.15580292,1283673,224.8236116,4.800000191,49055,9.439943314,16.59830856,17.45833969,34.10019684,157.5946503,158.2826691,12.24455138,187.3114319,2016.801514,1,0,0,0,NA
Maine,2006,20,0,0,0,0,0,0,23,0.203655347,0,1,1.740349054,28.98059464,59.4745369,517.3376465,1926.869019,101.8482513,1.740349054,0.075667351,0.075667351,0.151334703,1321574,221.9323322,4.599999905,49357,9.381313324,16.26621056,17.00782585,32.28052139,160.4147797,157.5946503,12.35594829,192.5985718,2037.382446,1,0,0,0,NA
Maine,2007,20,0,0,0,0,0,0,20,0.20916906,2,4,1.52116704,26.54436493,61.15091324,513.0136108,1842.741699,97.05046082,1.52116704,0.456350118,0.228175059,0.38029176,1314780,229.0877561,4.800000191,50363,9.565174103,16.46130943,17.08985519,31.59349823,169.0016632,160.4147797,11.84715314,195.9016418,1953.424683,1,0,0,0,NA
Maine,2008,20,0,0,0,0,0,0,31,0.159159154,0,4,2.357290745,25.32186508,63.038517,498.7571106,1877.848267,89.65309143,2.357290745,0.380208194,0.076041639,0.380208194,1315069,225.1592882,5.5,47825,9.653333664,16.3429451,17.06085396,30.9911499,166.9113922,169.0016632,12.25563069,186.6862946,1919.69397,1,0,0,0,NA
Maine,2009,20,0,0,0,0,0,0,26,0.19298245,0,0,1.975113511,30.31039619,59.25340652,511.1745911,1819.763306,77.63715363,1.975113511,0.379829526,0.075965904,0.075965904,1316380,217.1865267,8.100000381,48286,9.686489105,16.21370697,17.04781342,30.40649414,167.5807953,166.9113922,12.26879776,170.526825,2198.174805,1,0,0,0,NA
Maine,2010,20,0,0,0,0,0,0,24,0.181159422,1,2,1.805567503,31.14603806,59.73419189,553.6321411,1849.578125,74.47966003,1.805567503,0.150463954,0.150463954,0.225695938,1329222,213.583585,7.900000095,48133,9.920464516,16.44811821,16.42178726,31.4245472,162.0496826,167.5807953,12.25258083,156.9662628,2187.871582,1,0,0,0,NA
Maryland,2000,21,0,0,0,0,0,0,430,0.459955752,4,16,8.329410553,262.6669922,506.1569824,763.710083,2816.948486,553.4796753,8.484376907,1.104131222,0.096853614,0.329302281,5162430,362.3099974,3.599999905,69047,0.546661139,6.053447723,1.060779572,15.38721085,455.9480591,446.5706482,8.058317498,171.2082977,961.9804688,0,0,1,0,NA
Maryland,2001,21,0,0,0,0,0,0,446,0.464842886,7,10,8.509685516,258.0571594,508.8257446,792.8317261,2784.422363,611.0373535,8.853125572,0.68688041,0.152640089,0.209880129,5241087,365.2486593,4.099999905,65924,0.558109403,6.051797867,1.055887818,14.93211269,453.188446,455.9480591,7.797390122,157.6196442,1008.728149,0,0,1,0,NA
Maryland,2002,21,0,0,0,0,0,0,513,0.334277421,8,9,9.639245987,252.1047974,501.9736023,747.1824951,2692.976074,639.2341919,9.921094894,1.202556968,0.169109583,0.18789953,5321993,366.7047288,4.5,68363,0.568302155,6.0461936,1.051786423,14.43402863,454.0028381,453.188446,8.369608904,151.2823486,1053.536743,0,0,1,0,NA
Maryland,2003,21,0,0,0,0,0,0,525,0.339723349,6,10,9.772037506,247.59552,439.1460876,719.2406006,2501.120605,677.6210327,9.772037506,1.172644496,0.130293831,0.204747453,5372472,359.0525925,4.5,62018,0.577573955,6.074298859,1.048995733,13.94462395,442.831543,454.0028381,8.95301083,147.3730316,1114.402954,0,0,1,0,NA
Maryland,2004,21,0,0,0,0,0,0,521,0.333933592,5,13,9.609232903,235.5645294,449.1255798,676.9621582,2395.631348,661.8013306,9.609232903,0.608646214,0.110662945,0.25821355,5421869,359.3410317,4.300000191,65913,0.583728611,6.070102215,1.041615009,13.44623089,429.464447,442.831543,9.337462783,148.4179688,1168.925049,0,0,1,0,NA
Maryland,2005,21,0,0,0,0,0,0,552,0.397482276,4,18,10.10745049,263.2697754,424.3114929,657.7532959,2352.74707,623.8421021,10.10745049,0.714113355,0.091552995,0.347901374,5461318,361.5427631,4.199999809,67583,0.592146456,6.106401443,1.039639115,13.00105572,416.328064,429.464447,8.310265031,139.4075165,1190.109619,0,0,1,0,NA
Maryland,2006,21,0,0,0,0,0,0,546,0.340428501,6,19,9.722694397,255.9953461,391.9884338,667.0374146,2270.569824,543.5449219,9.722694397,0.854742408,0.124649934,0.35614267,5615727,357.8699606,3.900000095,68850,0.590413332,6.016888142,1.023696542,12.33202744,408.5846863,416.328064,7.781325552,195.596283,1232.22876,0,0,1,0,NA
Maryland,2007,21,0,0,0,0,0,0,554,0.328028351,1,24,9.896669388,236.8412323,376.4306946,662.6659546,2274.233154,507.2132263,9.896669388,0.821745098,0.035728049,0.446600586,5597843,367.9988881,3.599999905,69014,0.598623455,6.088898659,1.040400743,12.13713932,418.607666,408.5846863,8.13886706,205.1107025,1286.452026,0,0,1,0,NA
Maryland,2008,21,0,0,0,0,0,0,493,0.321415037,3,37,8.774974823,234.9664001,366.0214539,691.1048584,2383.696045,450.8343201,8.774974823,0.622969806,0.071196549,0.676367223,5618250,370.1686468,4.300000191,64517,0.603871286,6.098678589,1.047870755,11.90990067,415.1470642,418.607666,7.98803898,209.6182709,1283.228516,0,0,1,0,NA
Maryland,2009,21,0,0,0,0,0,0,440,0.318397611,5,21,7.804991722,212.9875793,355.1625977,654.6436768,2231.003662,348.013916,7.804991722,0.478942662,0.1064317,0.39024958,5637418,365.5751622,7.099999905,65246,0.609623075,6.08821249,1.05486238,11.70959854,394.7729187,415.1470642,9.031457309,246.1001892,1466.088013,0,0,1,0,NA
Maryland,2010,21,0,0,0,0,0,0,430,0.32133165,7,8,7.499416828,192.7873383,329.7825012,637.3109131,2065.967285,314.8185425,7.429655075,0.749941707,0.139524043,0.15696454,5733779,356.9548111,7.400000095,64025,0.698300362,6.177147865,1.041163206,11.38803959,394.9402161,394.7729187,8.893767967,274.9153748,1529.893433,0,0,1,0,NA
Massachusetts,2000,22,0,0,0,0,0,0,125,0.227343082,0,1,2.039856911,94.89414215,368.7081909,499.3569641,1720.415283,422.2666931,1.990900278,0.228463963,0.016318854,0.032637708,6127881,323.129643,2.799999952,59195,1.716857791,8.587780952,3.227641106,18.95412064,174.9707642,183.8977966,8.639479128,123.4876709,1351.714478,1,0,0,0,NA
Massachusetts,2001,22,0,0,0,0,0,0,143,0.237337857,0,1,2.321689844,105.1417007,358.9689636,526.5202637,1734.302246,451.8040771,2.516516924,0.324711859,0.016235592,0.032471184,6159307,325.4099852,3.700000048,64352,1.731948137,8.709226608,3.195489407,18.50959778,171.9024506,174.9707642,8.408397243,118.5891876,1452.025757,1,0,0,0,NA
Massachusetts,2002,22,0,0,0,0,0,0,173,0.249407172,0,0,2.785570145,115.4320908,354.5241699,535.2641602,1737.712646,428.1083069,2.785570145,0.257624984,0.016101561,0.016101561,6210578,317.9897266,5.300000191,60422,1.73987031,8.747044563,3.141639948,17.97987175,166.3130188,171.9024506,9.161176303,118.4143906,1168.650513,1,0,0,0,NA
Massachusetts,2003,22,0,0,0,0,0,0,140,0.272250652,0,2,2.251247883,128.8196259,327.6852112,562.217041,1673.46521,410.2256165,2.203006983,0.241205141,0.016080342,0.048241027,6218773,312.5857786,5.800000191,60406,1.766827583,8.83571434,3.104326248,17.58774567,164.5340576,166.3130188,9.647562309,114.2596207,1008.666626,1,0,0,0,NA
Massachusetts,2004,22,0,0,0,0,0,0,171,0.25574559,1,1,2.757434845,120.6821136,323.1520081,556.2761841,1638.416138,355.5317078,2.741309404,0.161253497,0.032250699,0.032250699,6201416,313.8960521,5.199999809,60045,1.795380235,8.886744499,3.085408211,17.30674171,163.5755463,164.5340576,10.03933618,130.8273468,1964.306763,1,0,0,0,NA
Massachusetts,2005,22,0,0,0,0,0,0,178,0.243843302,0,1,2.878926516,126.7536392,321.501709,561.6818237,1586.304688,306.0072632,2.862752914,0.177911192,0.016173745,0.032347489,6182860,316.6657502,4.800000191,62562,1.851958513,8.931611061,3.07873702,17.03087234,173.0752411,163.5755463,10.23385618,112.4673004,1876.354492,1,0,0,0,NA
Massachusetts,2006,22,0,0,0,0,0,0,188,0.254485548,0,1,2.920527697,127.2759705,345.6941528,549.2611694,1565.760132,280.9454346,2.904992819,0.279624999,0.015534721,0.031069443,6437193,317.0636642,5,59833,1.818634272,8.535101891,2.943721056,16.03431892,171.3790436,173.0752411,9.690170856,104.9572525,1909.839111,1,0,0,0,NA
Massachusetts,2007,22,0,0,0,0,0,0,188,0.250569463,0,0,2.92027092,109.1062927,325.6412659,555.8145142,1614.179688,233.7148743,2.889204264,0.201933622,0.015533356,0.015533356,6437759,315.7154532,4.5,61477,1.848236322,8.451838493,2.904986143,15.6668644,177.6394501,171.3790436,9.654928058,108.2934113,2063.039307,1,0,0,0,NA
Massachusetts,2008,22,0,0,0,0,0,0,167,0.247914016,0,0,2.581235409,109.2929077,323.1335754,560.4526978,1654.587402,197.4567871,2.565778971,0.108195499,0.0154565,0.0154565,6469770,311.8039745,5.099999905,61083,1.854269981,8.293107986,2.84600544,15.19642925,176.3277588,177.6394501,9.770950127,108.122551,1985.329468,1,0,0,0,NA
Massachusetts,2009,22,0,0,0,0,0,0,173,0.245614037,0,1,2.656970024,114.6797409,324.5036011,530.088562,1640.241333,182.2097931,2.656970024,0.21501492,0.015358209,0.030716417,6511176,257.7568169,8.5,60353,1.842324615,8.148528099,2.775965452,14.73226929,173.7934875,176.3277588,10.11333437,112.5527725,2058.849854,1,0,0,0,NA
Massachusetts,2010,22,0,0,0,0,0,0,210,0.245853946,2,3,3.22352314,105.5166626,333.4657898,579.7276611,1606.926392,175.8048248,3.284923792,0.307002217,0.046050332,0.061400443,6514611,300.4630668,8.899999619,61333,1.892315626,8.19364357,2.663443804,14.51925564,173.6404572,173.7934875,10.3868673,121.0813675,2114.069824,1,0,0,0,NA
